lp;ID_Rosliny;Roslina;Lokalizacja_precyzyjna;Rodzaj_donicy;Lokalizacja_szczegolowa;Strefa_glowna;Pietro
2716;P13_R520;Monstera;76;Na szczytach biurek;;Openspace;13
2717;P13_R521;Monstera;76;Na szczytach biurek;;Openspace;13
2718;P13_R522;Aglaonema;76;Na szczytach biurek;;Openspace;13
2719;P13_R523;Aglaonema;76;Na szczytach biurek;;Openspace;13
2720;P13_R524;Zamioculcas;77;Na szczytach biurek;;Openspace;13
2721;P13_R525;Zamioculcas;77;Na szczytach biurek;;Openspace;13
2722;P13_R526;Zamioculcas;77;Na szczytach biurek;;Openspace;13
2723;P13_R527;Zamioculcas;77;Na szczytach biurek;;Openspace;13
2724;P13_R528;Zamioculcas;77;Na szczytach biurek;;Openspace;13
2725;P13_R529;Monstera;77;Na szczytach biurek;;Openspace;13
2726;P13_R530;Monstera;77;Na szczytach biurek;;Openspace;13
2727;P13_R531;Aglaonema;77;Na szczytach biurek;;Openspace;13
2728;P13_R532;Aglaonema;77;Na szczytach biurek;;Openspace;13
2729;P13_R533;Aglaonema;77;Na szczytach biurek;;Openspace;13
2730;P13_R534;Aglaonema;78;Florama 1;;Openspace;13
2731;P13_R535;Aglaonema;78;Florama 1;;Openspace;13
2732;P13_R536;Aglaonema;78;Florama 1;;Openspace;13
2733;P13_R537;Epipremnum;78;Florama 1;;Openspace;13
2734;P13_R538;Epipremnum;78;Florama 1;;Openspace;13
2735;P13_R539;Epipremnum;78;Florama 1;;Openspace;13
2736;P13_R540;Epipremnum;78;Florama 1;;Openspace;13
2737;P13_R541;Epipremnum;78;Florama 1;;Openspace;13
2738;P13_R542;Epipremnum;78;Florama 1;;Openspace;13
2739;P13_R543;Aglaonema;79;Florama 2;;Openspace;13
2740;P13_R544;Aglaonema;79;Florama 2;;Openspace;13
2741;P13_R545;Aglaonema;79;Florama 2;;Openspace;13
2742;P13_R546;Aglaonema;79;Florama 2;;Openspace;13
2743;P13_R547;Epipremnum;79;Florama 2;;Openspace;13
2744;P13_R548;Epipremnum;79;Florama 2;;Openspace;13
2745;P13_R549;Epipremnum;79;Florama 2;;Openspace;13
2746;P13_R550;Epipremnum;79;Florama 2;;Openspace;13
2747;P13_R551;Epipremnum;79;Florama 2;;Openspace;13
2748;P13_R552;Aglaonema;80;Florama 3;;Openspace;13
2749;P13_R553;Aglaonema;80;Florama 3;;Openspace;13
2750;P13_R554;Aglaonema;80;Florama 3;;Openspace;13
2751;P13_R555;Aglaonema;80;Florama 3;;Openspace;13
2752;P13_R556;Aglaonema;80;Florama 3;;Openspace;13
2753;P13_R557;Aglaonema;80;Florama 3;;Openspace;13
2754;P13_R558;Aglaonema;80;Florama 3;;Openspace;13
2755;P13_R559;Epipremnum;80;Florama 3;;Openspace;13
2756;P13_R560;Epipremnum;80;Florama 3;;Openspace;13
2757;P13_R561;Epipremnum;80;Florama 3;;Openspace;13
2758;P13_R562;Epipremnum;80;Florama 3;;Openspace;13
2759;P13_R563;Epipremnum;80;Florama 3;;Openspace;13
2760;P13_R564;Epipremnum;80;Florama 3;;Openspace;13
2761;P13_R565;Epipremnum;80;Florama 3;;Openspace;13
2762;P13_R566;Epipremnum;80;Florama 3;;Openspace;13
2763;P13_R567;Epipremnum;80;Florama 3;;Openspace;13
2764;P13_R568;Epipremnum;80;Florama 3;;Openspace;13
2765;P13_R569;Epipremnum;80;Florama 3;;Openspace;13
2766;P13_R570;Kroton;81;Wolnostojąca;;Office 13.18;13
2767;P13_R571;Zamioculcas;82;Na szczytach biurek;;Openspace;13
2768;P13_R572;Zamioculcas;82;Na szczytach biurek;;Openspace;13
2769;P13_R573;Zamioculcas;82;Na szczytach biurek;;Openspace;13
2770;P13_R574;Zamioculcas;82;Na szczytach biurek;;Openspace;13
2771;P13_R575;Monstera;82;Na szczytach biurek;;Openspace;13
2772;P13_R576;Monstera;82;Na szczytach biurek;;Openspace;13
2773;P13_R577;Aglaonema;82;Na szczytach biurek;;Openspace;13
2774;P13_R578;Aglaonema;82;Na szczytach biurek;;Openspace;13
2775;P13_R579;Zamioculcas;83;Na szczytach biurek;;Openspace;13
2776;P13_R580;Zamioculcas;83;Na szczytach biurek;;Openspace;13
2777;P13_R581;Zamioculcas;83;Na szczytach biurek;;Openspace;13
2778;P13_R582;Zamioculcas;83;Na szczytach biurek;;Openspace;13
2779;P13_R583;Monstera;83;Na szczytach biurek;;Openspace;13
2780;P13_R584;Monstera;83;Na szczytach biurek;;Openspace;13
2781;P13_R585;Aglaonema;83;Na szczytach biurek;;Openspace;13
2782;P13_R586;Aglaonema;83;Na szczytach biurek;;Openspace;13
2783;P13_R587;Zamioculcas;84;Na szczytach biurek;;Openspace;13
2784;P13_R588;Zamioculcas;84;Na szczytach biurek;;Openspace;13
2785;P13_R589;Zamioculcas;84;Na szczytach biurek;;Openspace;13
2786;P13_R590;Zamioculcas;84;Na szczytach biurek;;Openspace;13
2787;P13_R591;Monstera;84;Na szczytach biurek;;Openspace;13
2788;P13_R592;Monstera;84;Na szczytach biurek;;Openspace;13
2789;P13_R593;Aglaonema;84;Na szczytach biurek;;Openspace;13
2790;P13_R594;Aglaonema;84;Na szczytach biurek;;Openspace;13
2791;P13_R595;Aglaonema;85;Florama 1;;Openspace;13
2792;P13_R596;Aglaonema;85;Florama 1;;Openspace;13
2793;P13_R597;Aglaonema;85;Florama 1;;Openspace;13
2794;P13_R598;Aglaonema;85;Florama 1;;Openspace;13
2795;P13_R599;Aglaonema;85;Florama 1;;Openspace;13
2796;P13_R600;Epipremnum;85;Florama 1;;Openspace;13
2797;P13_R601;Epipremnum;85;Florama 1;;Openspace;13
2798;P13_R602;Epipremnum;85;Florama 1;;Openspace;13
2799;P13_R603;Epipremnum;85;Florama 1;;Openspace;13
2800;P13_R604;Aglaonema;86;Florama 2;;Openspace;13
2801;P13_R605;Aglaonema;86;Florama 2;;Openspace;13
2802;P13_R606;Aglaonema;86;Florama 2;;Openspace;13
2803;P13_R607;Aglaonema;86;Florama 2;;Openspace;13
2804;P13_R608;Epipremnum;86;Florama 2;;Openspace;13
2805;P13_R609;Epipremnum;86;Florama 2;;Openspace;13
2806;P13_R610;Epipremnum;86;Florama 2;;Openspace;13
2807;P13_R611;Epipremnum;86;Florama 2;;Openspace;13
2808;P13_R612;Epipremnum;86;Florama 2;;Openspace;13
2809;P13_R613;Aglaonema;87;Florama 3;;Openspace;13
2810;P13_R614;Aglaonema;87;Florama 3;;Openspace;13
2811;P13_R615;Aglaonema;87;Florama 3;;Openspace;13
2812;P13_R616;Aglaonema;87;Florama 3;;Openspace;13
2813;P13_R617;Aglaonema;87;Florama 3;;Openspace;13
2814;P13_R618;Aglaonema;87;Florama 3;;Openspace;13
2815;P13_R619;Aglaonema;87;Florama 3;;Openspace;13
2816;P13_R620;Epipremnum;87;Florama 3;;Openspace;13
2817;P13_R621;Epipremnum;87;Florama 3;;Openspace;13
2818;P13_R622;Epipremnum;87;Florama 3;;Openspace;13
2819;P13_R623;Epipremnum;87;Florama 3;;Openspace;13
2820;P13_R624;Epipremnum;87;Florama 3;;Openspace;13
2821;P13_R625;Epipremnum;87;Florama 3;;Openspace;13
2822;P13_R626;Epipremnum;87;Florama 3;;Openspace;13
2823;P13_R627;Epipremnum;87;Florama 3;;Openspace;13
2824;P13_R628;Epipremnum;87;Florama 3;;Openspace;13
2825;P13_R629;Epipremnum;87;Florama 3;;Openspace;13
2826;P13_R630;Epipremnum;87;Florama 3;;Openspace;13
2827;P13_R631;Kroton;88;Wolnostojąca;;Office 13.20;13
2828;P13_R632;Aglaonema;89;Florama 1;;Openspace;13
2829;P13_R633;Aglaonema;89;Florama 1;;Openspace;13
2830;P13_R634;Aglaonema;89;Florama 1;;Openspace;13
2831;P13_R635;Aglaonema;89;Florama 1;;Openspace;13
2832;P13_R636;Aglaonema;89;Florama 1;;Openspace;13
2833;P13_R637;Aglaonema;89;Florama 1;;Openspace;13
2834;P13_R638;Aglaonema;89;Florama 1;;Openspace;13
2835;P13_R639;Aglaonema;89;Florama 1;;Openspace;13
2836;P13_R640;Epipremnum;89;Florama 1;;Openspace;13
2837;P13_R641;Epipremnum;89;Florama 1;;Openspace;13
2838;P13_R642;Epipremnum;89;Florama 1;;Openspace;13
2839;P13_R643;Epipremnum;89;Florama 1;;Openspace;13
2840;P13_R644;Epipremnum;89;Florama 1;;Openspace;13
2841;P13_R645;Epipremnum;89;Florama 1;;Openspace;13
2842;P13_R646;Epipremnum;89;Florama 1;;Openspace;13
2843;P13_R647;Epipremnum;89;Florama 1;;Openspace;13
2844;P13_R648;Epipremnum;89;Florama 1;;Openspace;13
2845;P13_R649;Epipremnum;89;Florama 1;;Openspace;13
2846;P13_R650;Aglaonema;90;Florama 2;;Openspace;13
2847;P13_R651;Aglaonema;90;Florama 2;;Openspace;13
2848;P13_R652;Aglaonema;90;Florama 2;;Openspace;13
2849;P13_R653;Aglaonema;90;Florama 2;;Openspace;13
2850;P13_R654;Epipremnum;90;Florama 2;;Openspace;13
2851;P13_R655;Epipremnum;90;Florama 2;;Openspace;13
2852;P13_R656;Epipremnum;90;Florama 2;;Openspace;13
2853;P13_R657;Epipremnum;90;Florama 2;;Openspace;13
2854;P13_R658;Epipremnum;90;Florama 2;;Openspace;13
2855;P13_R659;Aglaonema;91;Florama 3;;Openspace;13
2856;P13_R660;Aglaonema;91;Florama 3;;Openspace;13
2857;P13_R661;Aglaonema;91;Florama 3;;Openspace;13
2858;P13_R662;Aglaonema;91;Florama 3;;Openspace;13
2859;P13_R663;Aglaonema;91;Florama 3;;Openspace;13
2860;P13_R664;Aglaonema;91;Florama 3;;Openspace;13
2861;P13_R665;Aglaonema;91;Florama 3;;Openspace;13
2862;P13_R666;Aglaonema;91;Florama 3;;Openspace;13
2863;P13_R667;Aglaonema;91;Florama 3;;Openspace;13
2864;P13_R668;Epipremnum;91;Florama 3;;Openspace;13
2865;P13_R669;Epipremnum;91;Florama 3;;Openspace;13
2866;P13_R670;Epipremnum;91;Florama 3;;Openspace;13
2867;P13_R671;Epipremnum;91;Florama 3;;Openspace;13
2868;P13_R672;Epipremnum;91;Florama 3;;Openspace;13
2869;P13_R673;Epipremnum;91;Florama 3;;Openspace;13
2870;P13_R674;Epipremnum;91;Florama 3;;Openspace;13
2871;P13_R675;Epipremnum;91;Florama 3;;Openspace;13
2872;P13_R676;Epipremnum;91;Florama 3;;Openspace;13
2873;P13_R677;Zamioculcas;92;Na szczytach biurek;;Openspace;13
2874;P13_R678;Zamioculcas;92;Na szczytach biurek;;Openspace;13
2875;P13_R679;Zamioculcas;92;Na szczytach biurek;;Openspace;13
2876;P13_R680;Zamioculcas;92;Na szczytach biurek;;Openspace;13
2877;P13_R681;Monstera;92;Na szczytach biurek;;Openspace;13
2878;P13_R682;Monstera;92;Na szczytach biurek;;Openspace;13
2879;P13_R683;Aglaonema;92;Na szczytach biurek;;Openspace;13
2880;P13_R684;Aglaonema;92;Na szczytach biurek;;Openspace;13
2881;P13_R685;Zamioculcas;93;Na szczytach biurek;;Openspace;13
2882;P13_R686;Zamioculcas;93;Na szczytach biurek;;Openspace;13
2883;P13_R687;Zamioculcas;93;Na szczytach biurek;;Openspace;13
2884;P13_R688;Zamioculcas;93;Na szczytach biurek;;Openspace;13
2885;P13_R689;Monstera;93;Na szczytach biurek;;Openspace;13
2886;P13_R690;Monstera;93;Na szczytach biurek;;Openspace;13
2887;P13_R691;Aglaonema;93;Na szczytach biurek;;Openspace;13
2888;P13_R692;Aglaonema;93;Na szczytach biurek;;Openspace;13
2889;P13_R693;Zamioculcas;94;Na szczytach biurek;;Openspace;13
2890;P13_R694;Zamioculcas;94;Na szczytach biurek;;Openspace;13
2891;P13_R695;Zamioculcas;94;Na szczytach biurek;;Openspace;13
2892;P13_R696;Zamioculcas;94;Na szczytach biurek;;Openspace;13
2893;P13_R697;Monstera;94;Na szczytach biurek;;Openspace;13
2894;P13_R698;Monstera;94;Na szczytach biurek;;Openspace;13
2895;P13_R699;Aglaonema;94;Na szczytach biurek;;Openspace;13
2896;P13_R700;Aglaonema;94;Na szczytach biurek;;Openspace;13
2897;P13_R701;Zamioculcas;95;Na szczytach biurek;;Openspace;13
2898;P13_R702;Zamioculcas;95;Na szczytach biurek;;Openspace;13
2899;P13_R703;Zamioculcas;95;Na szczytach biurek;;Openspace;13
2900;P13_R704;Zamioculcas;95;Na szczytach biurek;;Openspace;13
2901;P13_R705;Monstera;95;Na szczytach biurek;;Openspace;13
2902;P13_R706;Monstera;95;Na szczytach biurek;;Openspace;13
2903;P13_R707;Aglaonema;95;Na szczytach biurek;;Openspace;13
2904;P13_R708;Aglaonema;95;Na szczytach biurek;;Openspace;13
2905;P13_R709;Zamioculcas;96;Na szczytach biurek;;Openspace;13
2906;P13_R710;Zamioculcas;96;Na szczytach biurek;;Openspace;13
2907;P13_R711;Zamioculcas;96;Na szczytach biurek;;Openspace;13
2908;P13_R712;Zamioculcas;96;Na szczytach biurek;;Openspace;13
2909;P13_R713;Monstera;96;Na szczytach biurek;;Openspace;13
2910;P13_R714;Monstera;96;Na szczytach biurek;;Openspace;13
2911;P13_R715;Aglaonema;96;Na szczytach biurek;;Openspace;13
2912;P13_R716;Aglaonema;96;Na szczytach biurek;;Openspace;13
2913;P13_R717;Strelicja;97;Wolnostojąca;;Office 13.25;13
2914;P13_R718;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2915;P13_R719;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2916;P13_R720;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2917;P13_R721;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2918;P13_R722;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2919;P13_R723;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2920;P13_R724;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2921;P13_R725;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2922;P13_R726;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2923;P13_R727;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2924;P13_R728;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2925;P13_R729;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2926;P13_R730;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2927;P13_R731;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2928;P13_R732;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2929;P13_R733;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2930;P13_R734;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2931;P13_R735;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2932;P13_R736;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2933;P13_R737;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2934;P13_R738;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2935;P13_R739;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2936;P13_R740;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2937;P13_R741;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2938;P13_R742;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2939;P13_R743;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2940;P13_R744;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2941;P13_R745;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2942;P13_R746;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2943;P13_R747;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2944;P13_R748;Epipremnum;98;Epipremnum konstrukcja TEAM HOME BASE;;Openspace;13
2945;P13_R749;Epipremnum;99;donica wolnostojaca na kółkach;;Openspace;13
2946;P13_R750;Epipremnum;99;donica wolnostojaca na kółkach;;Openspace;13
2947;P13_R751;Epipremnum;99;donica wolnostojaca na kółkach;;Openspace;13
2948;P13_R752;Epipremnum;99;donica wolnostojaca na kółkach;;Openspace;13
2949;P13_R753;Epipremnum;100;donica wolnostojaca na kółkach;;Openspace;13
2950;P13_R754;Epipremnum;100;donica wolnostojaca na kółkach;;Openspace;13
2951;P13_R755;Epipremnum;100;donica wolnostojaca na kółkach;;Openspace;13
2952;P13_R756;Epipremnum;100;donica wolnostojaca na kółkach;;Openspace;13
2953;P13_R757;Epipremnum;101;donica wolnostojaca na kółkach;;Openspace;13
2954;P13_R758;Epipremnum;101;donica wolnostojaca na kółkach;;Openspace;13
2955;P13_R759;Epipremnum;101;donica wolnostojaca na kółkach;;Openspace;13
2956;P13_R760;Epipremnum;101;donica wolnostojaca na kółkach;;Openspace;13
2957;P13_R761;Epipremnum;102;donica wolnostojaca na kółkach;;Openspace;13
2958;P13_R762;Epipremnum;102;donica wolnostojaca na kółkach;;Openspace;13
2959;P13_R763;Epipremnum;102;donica wolnostojaca na kółkach;;Openspace;13
2960;P13_R764;Epipremnum;102;donica wolnostojaca na kółkach;;Openspace;13
2961;P13_R765;Strelicja;103;Wolnostojąca;;Project Capybara 13.26;13
2962;P13_R766;Strelicja;104;Wolnostojąca;;Creative sloth 13.27;13
2963;P13_R767;Kroton;105;Wolnostojąca;;Creative sloth 13.27;13
2964;P13_R768;Epipremnum;106;donica lampa wisząca;;Creative sloth 13.27;13
2965;P13_R769;Epipremnum;107;donica lampa wisząca;;Creative sloth 13.27;13
2966;P13_R770;Epipremnum;108;donica lampa wisząca;;Creative sloth 13.27;13
2967;P14_R001;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2968;P14_R002;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2969;P14_R003;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2970;P14_R004;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2971;P14_R005;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2972;P14_R006;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2973;P14_R007;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2974;P14_R008;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2975;P14_R009;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2976;P14_R010;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2977;P14_R011;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2978;P14_R012;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2979;P14_R013;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2980;P14_R014;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2981;P14_R015;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2982;P14_R016;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2983;P14_R017;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2984;P14_R018;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2985;P14_R019;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2986;P14_R020;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2987;P14_R021;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2988;P14_R022;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2989;P14_R023;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2990;P14_R024;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2991;P14_R025;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2992;P14_R026;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2993;P14_R027;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2994;P14_R028;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2995;P14_R029;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2996;P14_R030;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2997;P14_R031;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2998;P14_R032;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
2999;P14_R033;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
3000;P14_R034;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
3001;P14_R035;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
3002;P14_R036;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
3003;P14_R037;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
3004;P14_R038;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
3005;P14_R039;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
3006;P14_R040;Epipremnum;1;konstrukcja podwieszona nad barem;;Kuchnia;14
3007;P14_R041;Aglaonema;2;donica drewniana podwieszona nad barem (granatowa ścianka);;Kuchnia;14
3008;P14_R042;Zamioculcas;2;donica drewniana podwieszona nad barem (granatowa ścianka);;Kuchnia;14
3009;P14_R043;Asplenium;3;donica drewniana podwieszona nad barem (granatowa ścianka);;Kuchnia;14
3010;P14_R044;Zamioculcas;3;donica drewniana podwieszona nad barem (granatowa ścianka);;Kuchnia;14
3011;P14_R045;Aglaonema;4;donica drewniana podwieszona nad barem (granatowa ścianka);;Kuchnia;14
3012;P14_R046;Zamioculcas;4;donica drewniana podwieszona nad barem (granatowa ścianka);;Kuchnia;14
3013;P14_R047;Epipremnum;5;konstrukcja podwieszona nad kuchnią;;Kuchnia;14
3014;P14_R048;Epipremnum;5;konstrukcja podwieszona nad kuchnią;;Kuchnia;14
3015;P14_R049;Epipremnum;5;konstrukcja podwieszona nad kuchnią;;Kuchnia;14
3016;P14_R050;Epipremnum;5;konstrukcja podwieszona nad kuchnią;;Kuchnia;14
3017;P14_R051;Epipremnum;5;konstrukcja podwieszona nad kuchnią;;Kuchnia;14
3018;P14_R052;Epipremnum;5;konstrukcja podwieszona nad kuchnią;;Kuchnia;14
3019;P14_R053;Epipremnum;5;konstrukcja podwieszona nad kuchnią;;Kuchnia;14
3020;P14_R054;Epipremnum;5;konstrukcja podwieszona nad kuchnią;;Kuchnia;14
3021;P14_R055;Epipremnum;5;konstrukcja podwieszona nad kuchnią;;Kuchnia;14
3022;P14_R056;Epipremnum;5;konstrukcja podwieszona nad kuchnią;;Kuchnia;14
3023;P14_R057;Epipremnum;5;konstrukcja podwieszona nad kuchnią;;Kuchnia;14
3024;P14_R058;Epipremnum;5;konstrukcja podwieszona nad kuchnią;;Kuchnia;14
3025;P14_R059;Epipremnum;5;konstrukcja podwieszona nad kuchnią;;Kuchnia;14
3026;P14_R060;Epipremnum;5;konstrukcja podwieszona nad kuchnią;;Kuchnia;14
3027;P14_R061;Epipremnum;5;konstrukcja podwieszona nad kuchnią;;Kuchnia;14
3028;P14_R062;Epipremnum;5;konstrukcja podwieszona nad kuchnią;;Kuchnia;14
3029;P14_R063;Epipremnum;5;konstrukcja podwieszona nad kuchnią;;Kuchnia;14
3030;P14_R064;Epipremnum;5;konstrukcja podwieszona nad kuchnią;;Kuchnia;14
3031;P14_R065;Epipremnum;6;Z kratką przy elewacji;;Kuchnia;14
3032;P14_R066;Epipremnum;6;Z kratką przy elewacji;;Kuchnia;14
3033;P14_R067;Epipremnum;6;Z kratką przy elewacji;;Kuchnia;14
